text;name;labels
Dratini's life energy is constantly building so it is always growing, and can reach lengths of over six feet;Dratini;146
As it grows, it sheds its skin regularly and hides behind a rapid waterfall during the process;Dratini;146
The shed skin of Draitni can be used to create super luxury boots;Dratini;146
Dratini lives a quiet life underwater, eating any food that sinks down to the bottom;Dratini;146
Although this Pokémon was originally thought to be nothing more than a myth, a small colony has been found living underwater;Dratini;146
It was first discovered by a fisherman who spent 10 hours attempting to capture it;Dratini;146
It has been referred as the Mirage Pokémon;Dratini;146
In Generation II, Outrage was its signature move;Dratini;146
Dragonair's appearance are like sea serpents with long, sleek bodies;Dragonair;147
The upper part of their body is light blue while its underside is white;Dragonair;147
They have a small, white horn on the forehead and two wing-shaped protuberances on the sides of the head which are often said to be ears, but are in fact wings, as evidenced in the short film preceding Pokémon: The Movie 2000;Dragonair;147
They have a blue orb placed at the neck and another two near the tip of the tail;Dragonair;147
Along with Dratini, its mouth is rarely seen;Dragonair;147
The shiny Pokémon version of Dragonair has lavender-pink-colored skin on its upper body as opposed to light blue skin and its pearls are gold;Dragonair;147
Dragonair are wary Pokémon;Dragonair;147
They are quick to respond to perceived threats, and they tend to flee when they sense danger;Dragonair;147
Dragonair shed their skin periodically, but not as frequently as Dratini;Dragonair;147
These skins were at first mistaken for huge Dratini, and fetched hefty sums as collectors clamored over them;Dragonair;147
According to popular legend, seeing a Dragonair flying overhead at the start of a new year is a sign of good health for the rest of the year;Dragonair;147
Dragonair live in the bottoms of many lakes, but they usually never come to the surface;Dragonair;147
They can store an enormous amount of energy inside their bodies which seems to manifest itself in two distinct fashions;Dragonair;147
First, even though they lack large wings, Dragonair has been shown flying with and without the wings on the side of the head greatly enlarged;Dragonair;147
Dragonair can also discharge energy through the orbs to envelop itself in a gentle aura;Dragonair;147
This aura, which makes its body shine slightly and gives it a mystical appearance, and is said to enable the Dragonair to control the weather in the immediate area and change it in a matter of minutes;Dragonair;147
Dragonair evolves from Dratini at Level 30 and evolves into Dragonite at level 55;Dragonair;147
Dragonair is a long, serpentine reptilian Pokémon with sky blue scales and a white underside;Dragonair;147
It has a rounded snout, oval purple eyes, and a small, white horn on its forehead;Dragonair;147
On each side of its head is a small, stylized wing, which is white and curves into a swirl at the base;Dragonair;147
Three blue, crystal orbs adorn its body: one on its neck and two on its tail;Dragonair;147
Dragonair emits a gentle aura that gives it a mystical appearance;Dragonair;147
As seen in the anime, it can make its wings grow larger in order to fly, but otherwise moves through the air unaided;Dragonair;147
Dragonair hosts a large amount of energy within its body, which it can discharge through the crystals on its neck and tail;Dragonair;147
This causes its body to brighten and give off a different aura that changes the weather in its vicinity;Dragonair;147
As a result, Dragonair has been referred as a divine Pokémon since ancient times by agricultural people;Dragonair;147
Dragonair is a rare Pokémon that inhabits pristine seas and lakes;Dragonair;147
The lakes Dragonair lives in are usually filled with offerings from people in gratitude;Dragonair;147
It is said that a person who sees a Dragonair at the start of a year will be healthy for the whole year;Dragonair;147
In Generation II, Outrage was its signature move;Dragonair;147
Dragonite greatly differ from their sea serpent-like pre-evolved forms;Dragonite;148
Both Dratini and Dragonair had a blue coloring with no limbs or wings (excluding the wing-like ears of Dragonair);Dragonite;148
Dragonite are large, orange, bipedal dragons with two turquoise wings on its back;Dragonite;148
Dragonite largely resembles a Charizard, as both have the same orange coloring, and the same blue underside of their wings, except for its lack of a flame on the end of their tails, and a somewhat rounder, and friendlier appearance;Dragonite;148
Shiny Dragonite's main color is green while the inside of its wings are purple;Dragonite;148
Dragonite resembles a proper looking European dragon, unlike its pre-evolved forms Dratini and Dragonair, which are more aligned towards Eastern ones;Dragonite;148
Most Dragonite are very friendly as well as selfless and will rescue anyone lost at sea;Dragonite;148
However, as shown in one episode, they will go on a rampage if their environment is harmed;Dragonite;148
They tend to battle Kingdra, their sworn rivals, in the wild;Dragonite;148
Dragonite are very swift and can circle the globe in just 16 hours;Dragonite;148
Dragonite are very rarely found near water bodies;Dragonite;148
Some claim that there is an island where only they live, which has only been seen only once;Dragonite;148
Dragonite evolves from Dragonair at level 55;Dragonite;148
It is the final form of Dratini;Dragonite;148
Dragonite is a draconic, bipedal reptilian Pokémon with light orange skin;Dragonite;148
It has large, grayish-green eyes and a round snout with small nostrils;Dragonite;148
A pair of long, thin antennae sprout from the top of its head with a small horn set between them;Dragonite;148
Its striated underbelly is cream-colored and extends from its neck to the tip of its long, tapering tail;Dragonite;148
It has thick arms and legs ending in three claws each;Dragonite;148
The leg joints are well defined, while its arms have a smooth, rounded appearance;Dragonite;148
Dragonite's wings are small relative to its body with teal wing membranes;Dragonite;148
Despite its bulky build, Dragonite is capable of flying faster than the speed of sound;Dragonite;148
It can circle the globe in sixteen hours, which would require traveling at a ground speed of roughly 1,556mph (2,505km/h) if done at the equator;Dragonite;148
A kindhearted Pokémon with human-like intelligence, Dragonite shows signs of altruism: it is said to save humans from drowning and lead lost or foundering ships to safety;Dragonite;148
As demonstrated in the anime, however, it will go on an uncontrollable, destructive rampage if its environment is threatened;Dragonite;148
Dragonite will usually calm down and be satisfied after smashing down anything that has angered it to smithereens;Dragonite;148
It is known to engage in fierce battles with Kingdra whenever they meet;Dragonite;148
Dragonite has been referred to as the sea guardian and the Sea Incarnate;Dragonite;148
Drayden has stated that Dragonite's power is capable of affecting the weather;Dragonite;148
There are many ships with figureheads decorated with Dragonite's look;Dragonite;148
Dragonite is very rare in the wild, typically living near the sea;Dragonite;148
Some claim that there is an island somewhere in the ocean that only Dragonite inhabit;Dragonite;148
In Generation II, Outrage was its signature move;Dragonite;148
Mewtwo is a bipedal feline-like Pokémon;Mewtwo;149
Its appearance is loosely based on Mew, with a more of a mutated humanoid look in addition to its feline traits;Mewtwo;149
